country,tenure_type,income,year,value
Netherlands,Rent (subsidized),3rd Quintile,2011,NA
Netherlands,Rent (subsidized),3rd Quintile,2012,NA
Netherlands,Rent (subsidized),3rd Quintile,2013,NA
Netherlands,Rent (subsidized),3rd Quintile,2014,NA
Netherlands,Rent (subsidized),3rd Quintile,2015,NA
Netherlands,Rent (subsidized),3rd Quintile,2016,NA
Netherlands,Rent (subsidized),3rd Quintile,2017,NA
Netherlands,Rent (subsidized),3rd Quintile,2018,NA
Netherlands,Rent (subsidized),3rd Quintile,2019,NA
Netherlands,Rent (subsidized),3rd Quintile,2020,NA
Netherlands,Rent (subsidized),4th Quintile,2010,NA
Netherlands,Rent (subsidized),4th Quintile,2011,NA
Netherlands,Rent (subsidized),4th Quintile,2012,NA
Netherlands,Rent (subsidized),4th Quintile,2013,NA
Netherlands,Rent (subsidized),4th Quintile,2014,NA
Netherlands,Rent (subsidized),4th Quintile,2015,NA
Netherlands,Rent (subsidized),4th Quintile,2016,NA
Netherlands,Rent (subsidized),4th Quintile,2017,NA
Netherlands,Rent (subsidized),4th Quintile,2018,NA
Netherlands,Rent (subsidized),4th Quintile,2019,NA
Netherlands,Rent (subsidized),4th Quintile,2020,NA
Netherlands,Rent (subsidized),Top Quintile,2010,NA
Netherlands,Rent (subsidized),Top Quintile,2011,NA
Netherlands,Rent (subsidized),Top Quintile,2012,NA
Netherlands,Rent (subsidized),Top Quintile,2013,NA
Netherlands,Rent (subsidized),Top Quintile,2014,NA
Netherlands,Rent (subsidized),Top Quintile,2015,NA
Netherlands,Rent (subsidized),Top Quintile,2016,NA
Netherlands,Rent (subsidized),Top Quintile,2017,NA
Netherlands,Rent (subsidized),Top Quintile,2018,NA
Netherlands,Rent (subsidized),Top Quintile,2019,NA
Netherlands,Rent (subsidized),Top Quintile,2020,NA
Netherlands,"Other, unknown",Bottom Quintile,2010,0.009447111748158932
Netherlands,"Other, unknown",Bottom Quintile,2011,0.013944840990006924
Netherlands,"Other, unknown",Bottom Quintile,2012,0.005395081825554371
Netherlands,"Other, unknown",Bottom Quintile,2013,0.004598425235599279
Netherlands,"Other, unknown",Bottom Quintile,2014,0.008953545242547989
Netherlands,"Other, unknown",Bottom Quintile,2015,0.0096322912722826
Netherlands,"Other, unknown",Bottom Quintile,2016,0.02153748646378517
Netherlands,"Other, unknown",Bottom Quintile,2017,0.02465909905731678
Netherlands,"Other, unknown",Bottom Quintile,2018,0.026953324675559998
Netherlands,"Other, unknown",Bottom Quintile,2019,0.02324320189654827
Netherlands,"Other, unknown",Bottom Quintile,2020,0.026759224012494087
Netherlands,"Other, unknown",2nd Quintile,2010,0.0014576991088688374
Netherlands,"Other, unknown",2nd Quintile,2011,0.0054918439127504826
Netherlands,"Other, unknown",2nd Quintile,2012,0.004735106602311134
Netherlands,"Other, unknown",2nd Quintile,2013,0.005516306962817907
Netherlands,"Other, unknown",2nd Quintile,2014,0.004276494961231947
Netherlands,"Other, unknown",2nd Quintile,2015,0.0014005055418238044
Netherlands,"Other, unknown",2nd Quintile,2016,0.0057022059336304665
Netherlands,"Other, unknown",2nd Quintile,2017,0.007809008471667767
Netherlands,"Other, unknown",2nd Quintile,2018,0.009284662082791328
Netherlands,"Other, unknown",2nd Quintile,2019,0.007813917472958565
Netherlands,"Other, unknown",2nd Quintile,2020,0.010166563093662262
Netherlands,"Other, unknown",3rd Quintile,2010,0.001002218690700829
Netherlands,"Other, unknown",3rd Quintile,2011,0.004084500018507242
Netherlands,"Other, unknown",3rd Quintile,2012,0.0070882998406887054
Netherlands,"Other, unknown",3rd Quintile,2013,0.0025714621879160404
Netherlands,"Other, unknown",3rd Quintile,2014,0.003483674256131053
Netherlands,"Other, unknown",3rd Quintile,2015,0.004670493770390749
Netherlands,"Other, unknown",3rd Quintile,2016,0.008020955137908459
Netherlands,"Other, unknown",3rd Quintile,2017,0.007414716295897961
Netherlands,"Other, unknown",3rd Quintile,2018,0.009579218924045563
Netherlands,"Other, unknown",3rd Quintile,2019,0.007516656070947647
Netherlands,"Other, unknown",3rd Quintile,2020,0.005519204773008823
Netherlands,"Other, unknown",4th Quintile,2010,0.00124291330575943
Netherlands,"Other, unknown",4th Quintile,2011,0.0025672479532659054
Netherlands,"Other, unknown",4th Quintile,2012,0.00509066553786397
Netherlands,"Other, unknown",4th Quintile,2013,0.008062145672738552
Netherlands,"Other, unknown",4th Quintile,2014,0.00641741743311286
Netherlands,"Other, unknown",4th Quintile,2015,0.001975327730178833
Netherlands,"Other, unknown",4th Quintile,2016,0.004567449446767569
Netherlands,"Other, unknown",4th Quintile,2017,0.00638337479904294
Netherlands,"Other, unknown",4th Quintile,2018,0.006815766915678978
Netherlands,"Other, unknown",4th Quintile,2019,0.003347605699673295
Netherlands,"Other, unknown",4th Quintile,2020,0.005364063195884228
Netherlands,"Other, unknown",Top Quintile,2010,0.006051043514162302
Netherlands,"Other, unknown",Top Quintile,2011,0.0038651255890727043
Netherlands,"Other, unknown",Top Quintile,2012,0.0036749865394085646
Netherlands,"Other, unknown",Top Quintile,2013,0.0024707831908017397
Netherlands,"Other, unknown",Top Quintile,2014,0.006675574462860823
Netherlands,"Other, unknown",Top Quintile,2015,0.00916664581745863
Netherlands,"Other, unknown",Top Quintile,2016,0.0037488113157451153
Netherlands,"Other, unknown",Top Quintile,2017,0.003044357756152749
Netherlands,"Other, unknown",Top Quintile,2018,0.004653846845030785
Netherlands,"Other, unknown",Top Quintile,2019,0.00718654366210103
Netherlands,"Other, unknown",Top Quintile,2020,0.001969281816855073
Norway,Own outright,Bottom Quintile,2010,0.27071672677993774
Norway,Own outright,Bottom Quintile,2011,0.3005400598049164
Norway,Own outright,Bottom Quintile,2012,0.23742935061454773
Norway,Own outright,Bottom Quintile,2013,0.21013809740543365
Norway,Own outright,Bottom Quintile,2014,0.21040333807468414
Norway,Own outright,Bottom Quintile,2015,0.19991600513458252
Norway,Own outright,Bottom Quintile,2016,0.1942916363477707
Norway,Own outright,Bottom Quintile,2017,0.201241597533226
Norway,Own outright,Bottom Quintile,2018,0.17552168667316437
Norway,Own outright,Bottom Quintile,2019,0.18964731693267822
Norway,Own outright,Bottom Quintile,2020,0.1895325481891632
Norway,Own outright,2nd Quintile,2010,0.3202745020389557
Norway,Own outright,2nd Quintile,2011,0.30798283219337463
Norway,Own outright,2nd Quintile,2012,0.2923354506492615
Norway,Own outright,2nd Quintile,2013,0.2781466841697693
Norway,Own outright,2nd Quintile,2014,0.2500305771827698
Norway,Own outright,2nd Quintile,2015,0.2579132914543152
Norway,Own outright,2nd Quintile,2016,0.265399307012558
Norway,Own outright,2nd Quintile,2017,0.25880664587020874
Norway,Own outright,2nd Quintile,2018,0.2829561233520508
Norway,Own outright,2nd Quintile,2019,0.2642037868499756
Norway,Own outright,2nd Quintile,2020,0.2831829786300659
Norway,Own outright,3rd Quintile,2010,0.23063932359218597
Norway,Own outright,3rd Quintile,2011,0.21661363542079926
Norway,Own outright,3rd Quintile,2012,0.20316527783870697
Norway,Own outright,3rd Quintile,2013,0.21449142694473267
Norway,Own outright,3rd Quintile,2014,0.22032278776168823
Norway,Own outright,3rd Quintile,2015,0.24686530232429504
Norway,Own outright,3rd Quintile,2016,0.24804949760437012
Norway,Own outright,3rd Quintile,2017,0.23893333971500397
Norway,Own outright,3rd Quintile,2018,0.2601250410079956
Norway,Own outright,3rd Quintile,2019,0.21652474999427795
Norway,Own outright,3rd Quintile,2020,0.19923684000968933
Norway,Own outright,4th Quintile,2010,0.2147420048713684
Norway,Own outright,4th Quintile,2011,0.21123957633972168
Norway,Own outright,4th Quintile,2012,0.23307198286056519
Norway,Own outright,4th Quintile,2013,0.21361218392848969
Norway,Own outright,4th Quintile,2014,0.1908872276544571
Norway,Own outright,4th Quintile,2015,0.22087986767292023
Norway,Own outright,4th Quintile,2016,0.23917047679424286
Norway,Own outright,4th Quintile,2017,0.22348080575466156
Norway,Own outright,4th Quintile,2018,0.22947947680950165
Norway,Own outright,4th Quintile,2019,0.22755540907382965
Norway,Own outright,4th Quintile,2020,0.1982927918434143
Norway,Own outright,Top Quintile,2010,0.2188360095024109
Norway,Own outright,Top Quintile,2011,0.20625314116477966
Norway,Own outright,Top Quintile,2012,0.2126222401857376
Norway,Own outright,Top Quintile,2013,0.21682807803153992
Norway,Own outright,Top Quintile,2014,0.22653652727603912
Norway,Own outright,Top Quintile,2015,0.2569883465766907
Norway,Own outright,Top Quintile,2016,0.24733011424541473
Norway,Own outright,Top Quintile,2017,0.2502647936344147
Norway,Own outright,Top Quintile,2018,0.25662535429000854
Norway,Own outright,Top Quintile,2019,0.2474452704191208
Norway,Own outright,Top Quintile,2020,0.24493655562400818
Norway,Owner with mortgage,Bottom Quintile,2010,0.21294251084327698
Norway,Owner with mortgage,Bottom Quintile,2011,0.20726218819618225
Norway,Owner with mortgage,Bottom Quintile,2012,0.24382120370864868
Norway,Owner with mortgage,Bottom Quintile,2013,0.2481413632631302
Norway,Owner with mortgage,Bottom Quintile,2014,0.2478732317686081
Norway,Owner with mortgage,Bottom Quintile,2015,0.20858050882816315
Norway,Owner with mortgage,Bottom Quintile,2016,0.23336750268936157
Norway,Owner with mortgage,Bottom Quintile,2017,0.2129920870065689
Norway,Owner with mortgage,Bottom Quintile,2018,0.21953071653842926
Norway,Owner with mortgage,Bottom Quintile,2019,0.2144121527671814
Norway,Owner with mortgage,Bottom Quintile,2020,0.21915100514888763
Norway,Owner with mortgage,2nd Quintile,2010,0.44175219535827637
Norway,Owner with mortgage,2nd Quintile,2011,0.4914528429508209
Norway,Owner with mortgage,2nd Quintile,2012,0.5174212455749512
Norway,Owner with mortgage,2nd Quintile,2013,0.5270421504974365
Norway,Owner with mortgage,2nd Quintile,2014,0.5313688516616821
Norway,Owner with mortgage,2nd Quintile,2015,0.5094372034072876
Norway,Owner with mortgage,2nd Quintile,2016,0.4953444004058838
Norway,Owner with mortgage,2nd Quintile,2017,0.4576406478881836
Norway,Owner with mortgage,2nd Quintile,2018,0.4483485221862793
Norway,Owner with mortgage,2nd Quintile,2019,0.4661141037940979
Norway,Owner with mortgage,2nd Quintile,2020,0.4821593165397644
Norway,Owner with mortgage,3rd Quintile,2010,0.6285080313682556
Norway,Owner with mortgage,3rd Quintile,2011,0.6558642387390137
Norway,Owner with mortgage,3rd Quintile,2012,0.6584579944610596
Norway,Owner with mortgage,3rd Quintile,2013,0.6572520732879639
Norway,Owner with mortgage,3rd Quintile,2014,0.6619309186935425
Norway,Owner with mortgage,3rd Quintile,2015,0.6254392266273499
Norway,Owner with mortgage,3rd Quintile,2016,0.6366642117500305
Norway,Owner with mortgage,3rd Quintile,2017,0.6020379066467285
Norway,Owner with mortgage,3rd Quintile,2018,0.6005484461784363
Norway,Owner with mortgage,3rd Quintile,2019,0.6058313846588135
Norway,Owner with mortgage,3rd Quintile,2020,0.6163906455039978
Norway,Owner with mortgage,4th Quintile,2010,0.7078247666358948
Norway,Owner with mortgage,4th Quintile,2011,0.6918942332267761
Norway,Owner with mortgage,4th Quintile,2012,0.6790511012077332
Norway,Owner with mortgage,4th Quintile,2013,0.7046836614608765
Norway,Owner with mortgage,4th Quintile,2014,0.7273269891738892
Norway,Owner with mortgage,4th Quintile,2015,0.6895602345466614
Norway,Owner with mortgage,4th Quintile,2016,0.6519056558609009
Norway,Owner with mortgage,4th Quintile,2017,0.6623334884643555
Norway,Owner with mortgage,4th Quintile,2018,0.6688055396080017
Norway,Owner with mortgage,4th Quintile,2019,0.676470935344696
Norway,Owner with mortgage,4th Quintile,2020,0.7054678797721863
Norway,Owner with mortgage,Top Quintile,2010,0.7468940615653992
Norway,Owner with mortgage,Top Quintile,2011,0.7455337643623352
Norway,Owner with mortgage,Top Quintile,2012,0.745566189289093
Norway,Owner with mortgage,Top Quintile,2013,0.734565794467926
Norway,Owner with mortgage,Top Quintile,2014,0.7311010360717773
Norway,Owner with mortgage,Top Quintile,2015,0.6933285593986511
Norway,Owner with mortgage,Top Quintile,2016,0.6924620270729065
Norway,Owner with mortgage,Top Quintile,2017,0.695443332195282
Norway,Owner with mortgage,Top Quintile,2018,0.6996471881866455
Norway,Owner with mortgage,Top Quintile,2019,0.7036527991294861
Norway,Owner with mortgage,Top Quintile,2020,0.6862415671348572
Norway,Rent (private),Bottom Quintile,2010,0.3490263819694519
Norway,Rent (private),Bottom Quintile,2011,0.32124030590057373
Norway,Rent (private),Bottom Quintile,2012,0.3043680489063263
Norway,Rent (private),Bottom Quintile,2013,0.3407836854457855
Norway,Rent (private),Bottom Quintile,2014,0.32659366726875305
Norway,Rent (private),Bottom Quintile,2015,0.35483184456825256
Norway,Rent (private),Bottom Quintile,2016,0.3430280089378357
Norway,Rent (private),Bottom Quintile,2017,0.3849662244319916
Norway,Rent (private),Bottom Quintile,2018,0.5294244289398193
Norway,Rent (private),Bottom Quintile,2019,0.5269662141799927
Norway,Rent (private),Bottom Quintile,2020,0.5222688913345337
Norway,Rent (private),2nd Quintile,2010,0.1481746882200241
Norway,Rent (private),2nd Quintile,2011,0.12462682276964188
Norway,Rent (private),2nd Quintile,2012,0.08351072669029236
Norway,Rent (private),2nd Quintile,2013,0.12389247119426727
Norway,Rent (private),2nd Quintile,2014,0.11650250852108002
Norway,Rent (private),2nd Quintile,2015,0.11122430115938187
Norway,Rent (private),2nd Quintile,2016,0.13751061260700226
Norway,Rent (private),2nd Quintile,2017,0.17455819249153137
Norway,Rent (private),2nd Quintile,2018,0.2296331375837326
Norway,Rent (private),2nd Quintile,2019,0.23420971632003784
Norway,Rent (private),2nd Quintile,2020,0.19720304012298584
Norway,Rent (private),3rd Quintile,2010,0.08100327104330063
Norway,Rent (private),3rd Quintile,2011,0.072188600897789
Norway,Rent (private),3rd Quintile,2012,0.06674055010080338
Norway,Rent (private),3rd Quintile,2013,0.06109011545777321
Norway,Rent (private),3rd Quintile,2014,0.05793840065598488
Norway,Rent (private),3rd Quintile,2015,0.0691155195236206
Norway,Rent (private),3rd Quintile,2016,0.06298228353261948
Norway,Rent (private),3rd Quintile,2017,0.07789401710033417
Norway,Rent (private),3rd Quintile,2018,0.1060660108923912
Norway,Rent (private),3rd Quintile,2019,0.1428861916065216
Norway,Rent (private),3rd Quintile,2020,0.16193370521068573
Norway,Rent (private),4th Quintile,2010,0.04224555194377899
Norway,Rent (private),4th Quintile,2011,0.04671938717365265
Norway,Rent (private),4th Quintile,2012,0.045312196016311646
Norway,Rent (private),4th Quintile,2013,0.03529439494013786
Norway,Rent (private),4th Quintile,2014,0.0388997346162796
Norway,Rent (private),4th Quintile,2015,0.054960738867521286
Norway,Rent (private),4th Quintile,2016,0.044380489736795425
Norway,Rent (private),4th Quintile,2017,0.0572848916053772
Norway,Rent (private),4th Quintile,2018,0.08048904687166214
Norway,Rent (private),4th Quintile,2019,0.0762224793434143
Norway,Rent (private),4th Quintile,2020,0.07677541673183441
Norway,Rent (private),Top Quintile,2010,0.022137640044093132
Norway,Rent (private),Top Quintile,2011,0.02223527804017067
Norway,Rent (private),Top Quintile,2012,0.01608208753168583
Norway,Rent (private),Top Quintile,2013,0.021459653973579407
Norway,Rent (private),Top Quintile,2014,0.016930224373936653
Norway,Rent (private),Top Quintile,2015,0.01709837093949318
Norway,Rent (private),Top Quintile,2016,0.011759144254028797
Norway,Rent (private),Top Quintile,2017,0.019712159410119057
Norway,Rent (private),Top Quintile,2018,0.025508806109428406
Norway,Rent (private),Top Quintile,2019,0.031421225517988205
Norway,Rent (private),Top Quintile,2020,0.05163734406232834
Norway,Rent (subsidized),Bottom Quintile,2010,0.027840185910463333
Norway,Rent (subsidized),Bottom Quintile,2011,0.014029089361429214
Norway,Rent (subsidized),Bottom Quintile,2012,0.13080008327960968
Norway,Rent (subsidized),Bottom Quintile,2013,0.01596292480826378
Norway,Rent (subsidized),Bottom Quintile,2014,0.01856742985546589
Norway,Rent (subsidized),Bottom Quintile,2015,0.02431160770356655
Norway,Rent (subsidized),Bottom Quintile,2016,0.02231157198548317
Norway,Rent (subsidized),Bottom Quintile,2017,0.11296024918556213
Norway,Rent (subsidized),Bottom Quintile,2018,0.02780933678150177
Norway,Rent (subsidized),Bottom Quintile,2019,0.019695252180099487
Norway,Rent (subsidized),Bottom Quintile,2020,0.020162925124168396
Norway,Rent (subsidized),2nd Quintile,2010,0.006507927551865578
Norway,Rent (subsidized),2nd Quintile,2011,0.0038173547945916653
Norway,Rent (subsidized),2nd Quintile,2012,0.0710819810628891
Norway,Rent (subsidized),2nd Quintile,2013,0.007394704502075911
Norway,Rent (subsidized),2nd Quintile,2014,0.0052956631407141685
Norway,Rent (subsidized),2nd Quintile,2015,0.01307293027639389
Norway,Rent (subsidized),2nd Quintile,2016,0.005850465502589941
Norway,Rent (subsidized),2nd Quintile,2017,0.06966976821422577
Norway,Rent (subsidized),2nd Quintile,2018,0.008669178932905197
Norway,Rent (subsidized),2nd Quintile,2019,0.004257659427821636
Norway,Rent (subsidized),2nd Quintile,2020,0.021890180185437202
Norway,Rent (subsidized),3rd Quintile,2010,0.00460313493385911
Norway,Rent (subsidized),3rd Quintile,2011,9.282206301577389e-4
Norway,Rent (subsidized),3rd Quintile,2012,0.05155148729681969
Norway,Rent (subsidized),3rd Quintile,2013,0.006168189458549023
Norway,Rent (subsidized),3rd Quintile,2014,0.0023190584033727646
Norway,Rent (subsidized),3rd Quintile,2015,0.0034920452162623405
Norway,Rent (subsidized),3rd Quintile,2016,0.0033165300264954567
Norway,Rent (subsidized),3rd Quintile,2017,0.037026531994342804
Norway,Rent (subsidized),3rd Quintile,2018,0.0022000961471349
Norway,Rent (subsidized),3rd Quintile,2019,0.009660335257649422
Norway,Rent (subsidized),3rd Quintile,2020,0.003866639919579029
Norway,Rent (subsidized),4th Quintile,2010,0.003755721729248762
Norway,Rent (subsidized),4th Quintile,2011,0.0010135248303413391
Norway,Rent (subsidized),4th Quintile,2012,0.020525628700852394
Norway,Rent (subsidized),4th Quintile,2013,6.794216460548341e-4
Norway,Rent (subsidized),4th Quintile,2014,7.155191269703209e-4
Norway,Rent (subsidized),4th Quintile,2015,0.0015644531231373549
Norway,Rent (subsidized),4th Quintile,2016,0.0015763408737257123
Norway,Rent (subsidized),4th Quintile,2017,0.02012212760746479
Norway,Rent (subsidized),4th Quintile,2018,0.005500981584191322
Norway,Rent (subsidized),4th Quintile,2019,0.0024481643922626972
Norway,Rent (subsidized),4th Quintile,2020,0.0030089854262769222
Norway,Rent (subsidized),Top Quintile,2010,8.627151255495846e-4
Norway,Rent (subsidized),Top Quintile,2011,0.0020264573395252228
